Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit
ORD-11118,04/08/2023,10/08/2023,First Class,  Sana Butt  ,Corporate,North,Islamabad,Furniture,Bookcases,5-Shelf Bookcase,3,653.26,0.3,1959.78,-173.2
ORD-10087,23/07/2024,26/07/2024,First Class,Adeel Qureshi,Consumer,NORTH,Rawalpindi,Furniture,Furnishings,Floor Mat,11,580.22,0,6382.42,
ORD-10214,02/12/2023,03/12/2023,Same Day,Mahnoor Chaudhry,Consumer,,Multan,Office Supplies,Paper,Sticky Notes,12,562.33,0.1,6747.96,230.35
ORD-10444,20/07/2024,27/07/2024,Second Class,Mahnoor Farooq,Consumer,South,Hyderabad,Technology,Copiers,Desktop Copier,8,254.86,0.2,2038.88,130.6
ORD-10173,25/09/2024,28/09/2024,First Class,Bilal Iqbal,Corporate,South,Karachi,Office Supplies,Paper,Sticky Notes,6,327.83,0,1966.98,-289.94
ORD-10865,10/02/2024,12/02/2024,Same Day,Faisal Chaudhry,Consumer,South,Karachi,Furniture,Tables,Corner Table,6,874.81,0.2,5248.86,832.58
ORD-10425,15/06/2023,22/06/2023,Second Class,Ali Chaudhry,Home Office,NORTH,Lahore,Office Supplies,Art,Pen Set,5,164.25,0,821.25,78.73
ORD-11080,09/05/2024,16/05/2024,First Class,Sara Farooq,Home Office,north,Islamabad,Furniture,Furnishings,Desk Lamp,6,557.03,0,3342.18,920.09
ORD-10118,10/05/2023,11/05/2023,Standard Class,Adeel Butt,Home Office,SOUTH,Hyderabad,Office Supplies,Labels,Address Labels,11,407.68,0,4484.48,161.47
ORD-10119,21/05/2023,26/05/2023,Standard Class,Ayesha Khan,Corporate,east,Gujranwala,Technology,Accessories,USB Cable,12,171.51,0.15,2058.12,89.52
ORD-10986,16/09/2023,18/09/2023,First Class,  Ali Sheikh  ,Consumer,CENTRAL,Multan,Office Supplies,Storage,Storage Box,12,279.44,0.1,3353.28,1167.2
ORD-10939,15/02/2024,22/02/2024,First Class,Adeel Ansari,Consumer,East,Gujranwala,Furniture,Bookcases,Wall-Mount Bookcase,12,725.61,0,8707.32,71.98
ORD-10000,16/10/2024,17/10/2024,Second Class,Tariq Malik,Home Office,NORTH,Lahore,Furniture,Tables,Round Conference Table,10,382.62,0,3826.2,-394.68
ORD-10394,01/09/2024,02/09/2024,First Class,Faisal Malik,Consumer,EAST,Gujranwala,Technology,Phones,Office Desk Phone,8,789.96,0,6319.68,480
ORD-10401,31/12/2023,03/01/2024,Same Day,Sara Farooq,Corporate,East,Sialkot,Office Supplies,Labels,Address Labels,2,412.75,0.2,825.5,142.16
ORD-10404,29/06/2024,03/07/2024,Same Day,Hassan Farooq,Corporate, West,Quetta,Technology,Machines,Shredder,7,64.12,0,448.84,115.33
ORD-10905,10/09/2024,16/09/2024,First Class,Nida Farooq,Consumer,north,Lahore,Technology,Copiers,Multifunction Copier,1,749.35,0,749.35,229.67
ORD-10918,28/05/2023,01/06/2023,Standard Class,Ayesha Khan,Consumer,Nort,Islamabad,Technology,Machines,Laser Printer,6,807.98,0,4847.88,290.59
ORD-10162,09/06/2024,13/06/2024,Standard Class,Hina Iqbal,Corporate,West,Peshawar,Office Supplies,Paper,Sticky Notes,1,508.46,0,508.46,112.18
ORD-10832,03/06/2023,07/06/2023,Second Class,Ayesha Ansari,Consumer,North,Islamabad,Technology,Machines,Laser Printer,8,301.28,0,2410.24,391.63
ORD-10114,12/02/2024,19/02/2024,Same Day,Kamran Khan,Corporate,Centeral,Faisalabad,Furniture,Tables,Coffee Table,11,302.07,0,3322.77,829.6
ORD-10670,18/05/2024,21/05/2024,First Class,Hina Raza,Consumer,east,Sialkot,Furniture,Chairs,Mesh Task Chair,12,729.98,0.2,8759.76,2097.12
ORD-10150,03/07/2024,05/07/2024,Same Day,Sara Ansari,Corporate,,Hyderabad,Furniture,Tables,Corner Table,8,728.78,0.1,5830.24,-489.9
ORD-10861,12/05/2024,18/05/2024,First Class,,Home Office, West,Quetta,Office Supplies,Art,Pen Set,8,454.35,0.3,3634.8,315.4
ORD-11053,26/10/2023,01/11/2023,First Class,Usman Iqbal,Consumer,south,Hyderabad,Furniture,Furnishings,Wall Clock,8,646.75,0.15,5174,411.54
ORD-10561,04/08/2023,09/08/2023,Same Day,Sana Chaudhry,Home Office,CENTRAL,Faisalabad,Technology,Accessories,Keyboard,4,597.74,0,2390.96,49.77
ORD-10368,18/10/2023,20/10/2023,Standard Class,Nida Chaudhry,Consumer,CENTRAL,Multan,Office Supplies,Binders,3-Ring Binder,11,767.61,0.2,8443.71,254.24
ORD-10543,08/03/2024,13/03/2024,Standard Class,Ayesha Khan,Corporate,North,Islamabad,Office Supplies,Labels,Shipping Labels,11,847.5,0.1,9322.5,-9.5
ORD-10477,20/05/2023,24/05/2023,First Class,HINA FAROOQ,Home Office,EAST,Gujranwala,Technology,Phones,Smartphone X200,2,349.38,0.1,698.76,104.95
ORD-11171,28/03/2024,30/03/2024,Standard Class,Adeel Raza,Corporate,SOUTH,Karachi,Technology,Machines,Label Maker,11,223.35,0.15,2456.85,-198.36
ORD-10532,02/12/2024,05/12/2024,Standard Class,Kamran Farooq,Home Office,Centeral,Multan,Office Supplies,Art,Pen Set,3,561.55,0,1684.65,329.09
ORD-10625,08/01/2023,14/01/2023,Same Day,ADEEL ANSARI,Corporate,Central,Multan,Furniture,Chairs,Stacking Chair,5,839.25,0.1,4196.25,958.66
ORD-10692,27/01/2023,02/02/2023,Second Class,Mahnoor Malik,Corporate,WEST,Quetta,Technology,Phones,Cordless Phone,8,754.51,0.3,6036.08,-428.04
ORD-10512,16/05/2023,17/05/2023,First Class,Hina Khan,Corporate,EAST,Gujranwala,Furniture,Bookcases,5-Shelf Bookcase,3,451.79,0.3,1355.37,-12.88
ORD-11097,19/10/2023,22/10/2023,Second Class,Faisal Farooq,Corporate, North,Rawalpindi,Technology,Phones,Office Desk Phone,10,516.85,0,5168.5,1382.06
ORD-10072,09/01/2024,15/01/2024,First Class,Fatima Butt,Consumer,South,Hyderabad,Office Supplies,Art,Marker Set,9,789.43,0,7104.87,820.09
ORD-10982,17/06/2023,21/06/2023,Second Class,Tariq Farooq,Consumer,Nort,Rawalpindi,Office Supplies,Paper,Notebook,12,885.06,0.2,10620.72,2910.05
ORD-10807,15/06/2024,18/06/2024,,Ayesha Chaudhry,Corporate,CENTRAL,Multan,Office Supplies,Storage,Storage Box,5,440.54,0,2202.7,644.67
ORD-10258,20/11/2023,27/11/2023,Second Class,Ali Khan,Corporate,South,Hyderabad,Office Supplies,Paper,Sticky Notes,8,249.81,0.3,1998.48,473.18
ORD-10624,28/10/2023,29/10/2023,Standard Class,Mahnoor Sheikh,Corporate,West,Peshawar,Furniture,Bookcases,5-Shelf Bookcase,8,439.25,0.3,3514,-349.98
ORD-10826,07/10/2024,08/10/2024,Second Class,Usman Malik,Consumer,Nort,Lahore,Furniture,Furnishings,Floor Mat,3,365.86,0.3,1097.58,95.22
ORD-10234,05/03/2024,07/03/2024,,,Consumer, West,Peshawar,Office Supplies,Labels,Shipping Labels,10,587.62,0.2,5876.2,-218.65
ORD-10135,30/07/2024,02/08/2024,Same Day,Mahnoor Chaudhry,Corporate,West,Peshawar,Office Supplies,Binders,View Binder,12,785.53,0.2,9426.36,-1288.36
ORD-10616,12/09/2024,16/09/2024,First Class,Bilal Sheikh,Corporate,NORTH,Lahore,Technology,Copiers,Desktop Copier,1,16.49,0.15,16.49,3.55
ORD-10516,10/11/2024,15/11/2024,Standard Class,Imran Malik,Corporate,South,Karachi,Office Supplies,Binders,3-Ring Binder,6,28.24,0.2,169.44,57.72
ORD-11018,09/09/2024,15/09/2024,First Class,Nida Malik,Home Office,Centeral,Multan,Furniture,Chairs,Executive Leather Chair,12,840.11,0,10081.32,-503.35
ORD-10836,01/01/2023,04/01/2023,Same Day,Imran Raza,Corporate,North,Lahore,Technology,Copiers,Multifunction Copier,5,452.84,0,2264.2,-67.05
ORD-10842,01/07/2023,08/07/2023,Second Class,,Home Office,South,Hyderabad,Furniture,Chairs,Stacking Chair,2,772.81,0,1545.62,528.14
ORD-10802,09/04/2024,10/04/2024,Standard Class,Ayesha Butt,Consumer,South,Hyderabad,Office Supplies,Labels,Shipping Labels,1,751.3,0,751.3,146.52
ORD-10851,19/12/2024,20/12/2024,Second Class,Hina Malik,Consumer,East,Sialkot,Office Supplies,Art,Pen Set,3,822.27,0,2466.81,-169.29
ORD-10809,04/07/2024,11/07/2024,Same Day,Omar Qureshi,Corporate,South,Hyderabad,Furniture,Bookcases,5-Shelf Bookcase,7,660.22,0.15,4621.54,-401.66
ORD-10592,07/06/2023,10/06/2023,Same Day,Tariq Iqbal,Home Office,Centeral,Faisalabad,Furniture,Furnishings,Desk Lamp,4,429.93,0,1719.72,231.75
ORD-10820,02/07/2024,06/07/2024,Standard Class,Fatima Ansari,Home Office,,Karachi,Office Supplies,Storage,Filing Cabinet,12,227.59,0,2731.08,-360.4
ORD-10501,05/05/2023,10/05/2023,Same Day,Omar Malik,Home Office,,Hyderabad,Furniture,Furnishings,Wall Clock,4,271.19,0.3,1084.76,320.14
ORD-10538,30/09/2023,03/10/2023,First Class,Bilal Iqbal,Consumer,WEST,Quetta,Furniture,Furnishings,Desk Lamp,7,826.63,0.1,5786.41,1885.91
ORD-11163,02/12/2024,06/12/2024,Second Class,,Corporate,NORTH,Rawalpindi,Furniture,Chairs,Mesh Task Chair,6,323.44,0.3,1940.64,125.94
ORD-10728,22/05/2024,26/05/2024,Second Class,Zara Iqbal,Consumer,Centeral,Multan,Office Supplies,Paper,Copy Paper A4,2,527.37,0.3,1054.74,151.66
ORD-10581,25/06/2023,30/06/2023,Same Day,Fatima Sheikh,Home Office,Centeral,Multan,Furniture,Tables,Rectangular Desk,9,343.48,0,3091.32,27.75
ORD-10343,10/07/2024,14/07/2024,Standard Class,Usman Iqbal,Home Office,south,Hyderabad,Office Supplies,Binders,3-Ring Binder,8,226.21,0,1809.68,-91.23
ORD-11072,29/04/2023,04/05/2023,Second Class,Hina Farooq,Corporate, West,Peshawar,Office Supplies,Storage,Storage Box,4,676.53,0,2706.12,183.39
ORD-10981,04/06/2023,06/06/2023,Second Class,Sana Farooq,Consumer,East,Gujranwala,Technology,Accessories,Keyboard,6,634.72,0,3808.32,6.17
ORD-10293,24/03/2024,28/03/2024,First Class,Nida Ansari,Consumer,West,Peshawar,Furniture,Tables,Rectangular Desk,5,864.32,0,4321.6,-4.2
ORD-10364,15/03/2023,18/03/2023,First Class,KAMRAN RAZA,Consumer,WEST,Quetta,Furniture,Furnishings,Wall Clock,4,292.06,0.15,1168.24,207.6
ORD-10925,10/05/2023,11/05/2023,Second Class,Kamran Chaudhry,Corporate, South ,Karachi,Furniture,Bookcases,5-Shelf Bookcase,8,395.37,0,3162.96,1053.73
ORD-10659,03/11/2023,07/11/2023,Standard Class,Omar Ansari,Corporate,east,Sialkot,Furniture,Furnishings,Desk Lamp,1,842.2,0.15,842.2,230.91
ORD-10014,25/02/2023,03/03/2023,First Class,,Corporate,North,Islamabad,Technology,Accessories,USB Cable,4,484.98,0,1939.92,118.22
ORD-10686,11/09/2024,13/09/2024,First Class,Faisal Butt,Consumer, South ,Hyderabad,Technology,Machines,Shredder,11,620.01,0.15,6820.11,1764.92
ORD-10086,29/12/2023,05/01/2024,Standard Class,  Ayesha Qureshi  ,Corporate,West,Peshawar,Technology,Accessories,Wireless Mouse,9,195.4,0.2,1758.6,160.2
ORD-10370,30/12/2024,31/12/2024,First Class,Nida Butt,Consumer,north,Rawalpindi,Office Supplies,Storage,Filing Cabinet,1,315.37,0,315.37,8.73
ORD-10165,04/02/2023,11/02/2023,First Class,Usman Malik,Consumer,North,Lahore,Office Supplies,Paper,Notebook,12,140.17,0,1682.04,173.03
ORD-10131,21/02/2023,24/02/2023,Standard Class,Faisal Butt,Corporate, West,Peshawar,Technology,Phones,Smartphone X200,5,656.12,0.3,3280.6,169.37
ORD-10335,01/11/2024,05/11/2024,First Class,Bilal Butt,Corporate,East,Sialkot,Technology,Accessories,Wireless Mouse,9,755.47,0,6799.23,-900.37
ORD-10059,28/03/2024,04/04/2024,Second Class,Sana Farooq,Home Office,north,Islamabad,Technology,Machines,Label Maker,2,30.84,0.2,61.68,9.53
ORD-10709,06/01/2024,13/01/2024,First Class,Faisal Chaudhry,Corporate, West,Quetta,Furniture,Tables,Round Conference Table,5,573.94,0,2869.7,-227.08
ORD-10959,20/10/2024,22/10/2024,Standard Class,Faisal Iqbal,Corporate,east,Sialkot,Office Supplies,Paper,Sticky Notes,7,342.47,0.1,2397.29,-331.02
ORD-10676,30/06/2024,02/07/2024,First Class,Ali Sheikh,Corporate,East,Sialkot,Office Supplies,Paper,Sticky Notes,4,483.46,0,1933.84,337.11
ORD-10354,10/04/2023,11/04/2023,First Class,Tariq Ansari,Home Office, South ,Karachi,Furniture,Tables,Rectangular Desk,7,672.77,0.3,4709.39,797.36
ORD-10780,07/11/2023,14/11/2023,Second Class,Ahmed Ansari,Corporate,South,Karachi,Furniture,Tables,Corner Table,8,51.67,0.3,413.36,15.96
ORD-10424,13/12/2024,15/12/2024,First Class,Sana Chaudhry,Corporate,east,Gujranwala,Technology,Phones,Cordless Phone,7,624.54,0.2,4371.78,1027.11
ORD-10292,02/05/2023,07/05/2023,Standard Class,Sara Raza,Corporate,Nort,Lahore,Technology,Phones,Cordless Phone,9,99.99,0.3,899.91,173.63
ORD-10041,20/09/2023,27/09/2023,Second Class,Mahnoor Khan,Consumer,East,Sialkot,Furniture,Bookcases,5-Shelf Bookcase,5,520.34,0.1,2601.7,125.73
ORD-10358,07/12/2024,14/12/2024,First Class,Kamran Butt,Corporate,EAST,Sialkot,Furniture,Chairs,Stacking Chair,3,242.16,0.15,726.48,-18.21
ORD-10329,10/01/2023,12/01/2023,Second Class,Omar Chaudhry,Consumer, West,Quetta,Technology,Accessories,Wireless Mouse,9,773.36,0,6960.24,342.45
ORD-10614,20/10/2023,25/10/2023,Same Day,Nida Iqbal,Consumer,,Peshawar,Office Supplies,Binders,View Binder,3,426.29,0.1,1278.87,131.27
ORD-10429,26/02/2023,04/03/2023,First Class,Omar Sheikh,Home Office,NORTH,Rawalpindi,Office Supplies,Binders,View Binder,3,501.26,0.1,1503.78,271.23
ORD-10079,09/05/2023,16/05/2023,Standard Class,Fatima Sheikh,Corporate,central,Multan,Technology,Machines,Shredder,6,698.06,0.3,4188.36,1257.62
ORD-10693,25/05/2023,26/05/2023,First Class,Hassan Farooq,Corporate,South,Karachi,Technology,Copiers,Desktop Copier,12,130.4,0.15,1564.8,311.84
ORD-10028,15/02/2023,21/02/2023,First Class,Hina Qureshi,Home Office,West,Quetta,Office Supplies,Art,Marker Set,6,598.73,0,3592.38,753.96
ORD-10707,24/04/2024,30/04/2024,Same Day,Nida Iqbal,Consumer,Centeral,Multan,Furniture,Tables,Round Conference Table,4,364.36,0,1457.44,12.6
ORD-10892,18/08/2024,22/08/2024,Second Class,Imran Malik,Home Office,West,Quetta,Office Supplies,Binders,3-Ring Binder,8,79.63,0,637.04,-63.74
ORD-10974,14/09/2023,17/09/2023,Same Day,Usman Butt,Corporate, West,,Office Supplies,Labels,Shipping Labels,5,575.2,0,2876,953.45
ORD-10968,05/05/2024,06/05/2024,Same Day,Sara Sheikh,Home Office,north,Lahore,Office Supplies,Paper,Copy Paper A4,7,555.71,0.1,3889.97,852.58
ORD-10890,10/03/2023,13/03/2023,Second Class,Usman Chaudhry,Home Office,Central,Multan,Office Supplies,Labels,Address Labels,12,168.5,0.2,2022,563.66
ORD-10254,24/05/2024,27/05/2024,Same Day,Mahnoor Sheikh,Home Office,east,Gujranwala,Office Supplies,Binders,Hanging Binder,6,655.26,0,3931.56,759.42
ORD-10160,15/07/2023,16/07/2023,Second Class,Imran Sheikh,Home Office,east,Sialkot,Furniture,Tables,Rectangular Desk,6,276.35,0,1658.1,-73.12
ORD-10458,19/02/2024,23/02/2024,Second Class,Omar Farooq,Home Office, South ,Hyderabad,Furniture,Chairs,Folding Chair,5,872.8,0.3,4364,1485.27
ORD-10383,03/10/2024,05/10/2024,Same Day,Sana Farooq,Consumer,north,Lahore,Furniture,Bookcases,5-Shelf Bookcase,8,491.43,0,3931.44,605.41
ORD-10313,08/01/2023,12/01/2023,First Class,Faisal Qureshi,Home Office,SOUTH,Hyderabad,Office Supplies,Binders,3-Ring Binder,5,238.87,0.15,1194.35,73.79
ORD-10084,07/04/2024,09/04/2024,Second Class,Ayesha Raza,Home Office,,Peshawar,Office Supplies,Art,Highlighter Pack,7,284.71,0,1992.97,74.04
ORD-10574,18/07/2023,23/07/2023,Second Class,Adeel Farooq,Corporate,SOUTH,Hyderabad,Office Supplies,Art,Highlighter Pack,3,222.62,0.3,667.86,-85.46
ORD-10762,28/03/2023,29/03/2023,Standard Class,Omar Qureshi,Home Office,EAST,Sialkot,Office Supplies,Labels,Address Labels,8,623.08,0.3,4984.64,-596
ORD-10136,02/11/2024,09/11/2024,Standard Class,Rabia Qureshi,Consumer,central,Multan,Technology,Copiers,Desktop Copier,7,137.26,0.2,960.82,-27.77
ORD-10111,22/06/2024,27/06/2024,First Class,,Consumer,Central,Faisalabad,Office Supplies,Binders,Hanging Binder,5,673.85,0,3369.25,822.97
ORD-10194,16/09/2024,22/09/2024,First Class,Mahnoor Raza,Corporate,west,Quetta,Furniture,Tables,Round Conference Table,9,256.57,0.15,2309.13,-151.97
ORD-10852,25/03/2024,01/04/2024,Same Day,Usman Chaudhry,Corporate,Centeral,Faisalabad,Technology,Copiers,Multifunction Copier,12,339.03,0,4068.36,371.36
ORD-10178,09/12/2023,13/12/2023,Same Day,,Home Office,central,Faisalabad,Office Supplies,Labels,Address Labels,3,868.29,0,2604.87,-11.14
ORD-10555,19/09/2023,26/09/2023,Standard Class,Adeel Raza,Corporate,north,Islamabad,Office Supplies,Paper,Copy Paper A4,-3,29.32,0,87.96,-0.09
ORD-10723,23/01/2024,30/01/2024,Second Class,Ahmed Qureshi,Corporate,EAST,Sialkot,Office Supplies,Binders,3-Ring Binder,2,104.28,0.15,208.56,-18.49
ORD-10859,29/01/2024,04/02/2024,Same Day,Imran Khan,Home Office, South ,,Office Supplies,Storage,Filing Cabinet,5,862.87,0.1,4314.35,-259.9
ORD-10496,13/06/2023,16/06/2023,First Class,Ali Farooq,Consumer,South,Hyderabad,Office Supplies,Labels,Address Labels,1,54.52,0,54.52,0.38
ORD-11196,12/06/2024,17/06/2024,Second Class,,Corporate, South ,Karachi,Technology,Accessories,Keyboard,7,580.98,0.2,4066.86,661.27
ORD-10805,07/07/2023,13/07/2023,First Class,Sana Iqbal,Consumer,Central,Multan,Furniture,Bookcases,Corner Bookcase,6,397.54,0.15,2385.24,503.92
ORD-10129,22/04/2024,23/04/2024,First Class,Omar Iqbal,Home Office,,Sialkot,Furniture,Chairs,Executive Leather Chair,10,379.23,0.3,3792.3,1142.07
ORD-10715,12/03/2024,17/03/2024,Same Day,Hassan Ansari,Home Office,East,Sialkot,Office Supplies,Art,Pen Set,10,150.58,0.1,1505.8,61.41
ORD-10337,06/07/2024,08/07/2024,Second Class,Bilal Chaudhry,Corporate, North,Islamabad,Office Supplies,Art,Pen Set,1,5.08,0.3,5.08,1.16
ORD-10362,12/08/2024,17/08/2024,Same Day,Bilal Raza,Corporate,north,Islamabad,Office Supplies,Art,Marker Set,2,430.89,0.2,861.78,-108.02
ORD-10608,29/06/2023,05/07/2023,Standard Class,Adeel Qureshi,Consumer,EAST,Gujranwala,Furniture,Bookcases,5-Shelf Bookcase,8,347.22,0.2,2777.76,613.63
ORD-10124,19/03/2024,24/03/2024,Standard Class,Hassan Raza,Corporate,North,Rawalpindi,Furniture,Bookcases,5-Shelf Bookcase,12,206.8,0.15,2481.6,738.18
ORD-10195,09/08/2024,12/08/2024,Same Day,Bilal Butt,Corporate,Central,Multan,Office Supplies,Binders,View Binder,4,135.89,0,543.56,143.63
ORD-10226,27/01/2023,30/01/2023,,Rabia Raza,Corporate,central,Multan,Office Supplies,Binders,View Binder,10,899.65,0,8996.5,-899.05
ORD-10689,13/10/2024,16/10/2024,Standard Class,Tariq Ansari,Home Office,south,Hyderabad,Office Supplies,Labels,Shipping Labels,8,481.56,0.3,3852.48,-134.62
ORD-10268,22/05/2023,28/05/2023,Same Day,Sara Raza,Corporate,SOUTH,Hyderabad,Office Supplies,Labels,Shipping Labels,6,168.67,0.1,1012.02,50.73
ORD-10152,07/03/2023,12/03/2023,First Class,Hassan Butt,Corporate,North,Islamabad,Furniture,Bookcases,Wall-Mount Bookcase,11,880.61,,9686.71,3214.93
ORD-10909,27/11/2023,01/12/2023,Second Class,Sana Sheikh,Consumer,SOUTH,Karachi,Technology,Accessories,Keyboard,10,833.19,0.2,8331.9,2363.11
ORD-10584,21/05/2024,25/05/2024,Same Day,Usman Sheikh,Corporate,EAST,Gujranwala,Technology,Phones,Smartphone X200,8,777.54,0.1,6220.32,-253.19
ORD-10978,30/09/2024,04/10/2024,Second Class,Nida Ansari,Corporate,north,Lahore,Office Supplies,Labels,Address Labels,7,166.38,0.1,1164.66,-160.82
ORD-10103,20/08/2023,22/08/2023,Second Class,Adeel Butt,Home Office,South,Hyderabad,Furniture,Chairs,Folding Chair,10,342.16,0,3421.6,-203.85
ORD-10593,08/11/2023,09/11/2023,Second Class,Hassan Sheikh,Corporate,South,,Furniture,Furnishings,Desk Lamp,2,820.65,0.1,1641.3,-13.28
ORD-11139,24/05/2023,31/05/2023,First Class,Faisal Ansari,Corporate,South,Karachi,Technology,Copiers,Desktop Copier,2,665.28,0,1330.56,107.04
ORD-10786,16/12/2024,20/12/2024,Same Day,Zara Qureshi,Corporate,West,Quetta,Office Supplies,Binders,View Binder,7,273.87,0,1917.09,-230.32
ORD-10719,16/01/2023,17/01/2023,Same Day,Faisal Sheikh,Consumer,SOUTH,Hyderabad,Office Supplies,Paper,Notebook,9,876.27,0,7886.43,1247.11
ORD-10884,11/12/2024,12/12/2024,Standard Class,SANA RAZA,Consumer, West,Quetta,Office Supplies,Storage,Filing Cabinet,8,631.11,0.15,5048.88,-62.36
ORD-10776,02/11/2023,03/11/2023,Second Class,Usman Chaudhry,Corporate, North,Lahore,Furniture,Bookcases,5-Shelf Bookcase,5,354.43,0,1772.15,-205.61
ORD-10976,20/02/2024,24/02/2024,Second Class,Kamran Raza,Consumer, West,Peshawar,Office Supplies,Art,Pen Set,6,600.51,0,3603.06,762.6
ORD-10849,22/08/2024,26/08/2024,Second Class,Hina Ansari,Corporate,south,Hyderabad,Office Supplies,Storage,Storage Box,9,747.72,0.3,6729.48,-104.47
ORD-10894,07/09/2024,10/09/2024,First Class,Omar Chaudhry,Home Office,west,Peshawar,Technology,Copiers,Multifunction Copier,9,227.87,0,2050.83,387.45
ORD-10227,30/06/2024,07/07/2024,Standard Class,Hassan Sheikh,Home Office,north,Rawalpindi,Office Supplies,Storage,Storage Box,10,289.61,0.2,2896.1,575.78
ORD-11162,12/05/2023,16/05/2023,Same Day,Nida Iqbal,Consumer,North,Lahore,Furniture,Tables,Coffee Table,10,84.1,0.3,841,194.58
ORD-10301,08/01/2024,13/01/2024,Second Class,Bilal Farooq,Home Office,north,Rawalpindi,Technology,Machines,Shredder,3,165.33,0.15,495.99,89.13
ORD-10854,23/05/2023,25/05/2023,Second Class,Sana Iqbal,Corporate,East,Sialkot,Office Supplies,Paper,Sticky Notes,3,417.23,0.2,1251.69,-95.45
ORD-10275,10/04/2024,13/04/2024,First Class,Ayesha Sheikh,Home Office,Centeral,Faisalabad,Technology,Copiers,Desktop Copier,1,310.51,0.3,310.51,51.8
ORD-10126,05/11/2024,10/11/2024,Standard Class,Mahnoor Chaudhry,Corporate,CENTRAL,Multan,Furniture,Chairs,Executive Leather Chair,11,193.67,0.15,2130.37,124.19
ORD-10405,03/08/2024,10/08/2024,Same Day,Ayesha Qureshi,Consumer,EAST,Sialkot,Furniture,Chairs,Stacking Chair,10,419.3,0.15,4193,-424.22
ORD-10775,01/08/2023,06/08/2023,Second Class,Sana Iqbal,Home Office,WEST,Peshawar,Technology,Machines,Laser Printer,11,341.63,0,3757.93,505.73
ORD-10821,15/04/2023,20/04/2023,Standard Class,Ahmed Sheikh,Corporate, West,Quetta,Furniture,Bookcases,Wall-Mount Bookcase,11,696.31,0,7659.41,-1019.55
ORD-10711,05/03/2024,09/03/2024,Second Class,Ahmed Ansari,Corporate,west,Peshawar,Office Supplies,Labels,Shipping Labels,10,182.71,0.2,1827.1,336.15
ORD-10765,29/08/2023,05/09/2023,Second Class,Bilal Khan,Home Office,CENTRAL,Faisalabad,Technology,Phones,Office Desk Phone,3,131.81,0.2,395.43,70.68
ORD-10683,06/05/2024,13/05/2024,Standard Class,Bilal Sheikh,Consumer,Centeral,Multan,Office Supplies,Storage,Filing Cabinet,1,491.46,0,491.46,80.47
ORD-10749,30/04/2024,04/05/2024,Second Class,Ahmed Qureshi,Corporate,East,,Office Supplies,Binders,3-Ring Binder,6,872.74,0.15,5236.44,-782.83
ORD-11165,06/01/2023,13/01/2023,Second Class,Imran Ansari,Consumer,Centeral,Multan,Office Supplies,Storage,Storage Box,12,804.88,0,9658.56,518.94
ORD-10036,29/02/2024,04/03/2024,Same Day,Faisal Iqbal,Corporate,EAST,Gujranwala,Office Supplies,Binders,3-Ring Binder,10,851.73,0,8517.3,2370.93
ORD-10139,10/05/2024,12/05/2024,First Class,Fatima Farooq,Corporate,SOUTH,Hyderabad,Furniture,Bookcases,Wall-Mount Bookcase,6,434.42,0.15,2606.52,825.88
ORD-10303,25/04/2024,29/04/2024,Same Day,rabia chaudhry,Home Office,North,Rawalpindi,Office Supplies,Binders,Hanging Binder,-12,240.67,0.15,2888.04,390.12
ORD-10267,31/10/2023,03/11/2023,Standard Class,Kamran Raza,Consumer,West,Quetta,Furniture,Chairs,Folding Chair,7,665.99,0,4661.93,
ORD-10834,28/07/2024,02/08/2024,Same Day,,Corporate,South,Karachi,Furniture,Tables,Coffee Table,10,96.58,0.3,965.8,107.36
ORD-10533,09/05/2024,11/05/2024,Standard Class,,Corporate,south,Karachi,Technology,Copiers,Desktop Copier,5,215.07,0.15,1075.35,-136.01
ORD-10545,19/08/2024,21/08/2024,Same Day,Sara Malik,Consumer,east,Sialkot,Furniture,Furnishings,Wall Clock,1,385.27,0,385.27,33.95
ORD-10212,13/01/2023,15/01/2023,Second Class,Ali Ansari,Corporate, North,Islamabad,Office Supplies,Paper,Copy Paper A4,12,667.9,0.1,8014.8,-302.5
ORD-10896,17/12/2023,23/12/2023,First Class,Omar Ansari,Home Office,central,Multan,Furniture,Tables,Rectangular Desk,5,291.41,0.15,1457.05,125.22
ORD-10468,13/10/2024,16/10/2024,First Class,Fatima Butt,Home Office,NORTH,Islamabad,Technology,Phones,Cordless Phone,2,540.89,0,1081.78,131.82
ORD-10198,27/11/2023,04/12/2023,Standard Class,Ali Khan,Consumer,east,Sialkot,Technology,Copiers,Multifunction Copier,2,565.43,,1130.86,90.23
ORD-11065,26/01/2024,29/01/2024,Same Day,Adeel Ansari,Consumer,north,Lahore,Technology,Machines,Laser Printer,1,229.1,0.15,229.1,72.4
ORD-10867,08/07/2023,14/07/2023,Second Class,,Home Office,EAST,Sialkot,Office Supplies,Binders,3-Ring Binder,5,555.95,0.15,2779.75,770.33
ORD-10672,13/07/2024,18/07/2024,First Class,Bilal Sheikh,Corporate,east,Gujranwala,Furniture,Tables,Round Conference Table,7,497.69,0,3483.83,1030.49
ORD-10916,03/08/2023,10/08/2023,First Class,Hassan Ansari,Consumer,east,Gujranwala,Furniture,Furnishings,Desk Lamp,3,669.06,0.3,2007.18,369.99
